#Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
QAN,20130411,00:00:00.000,ENTER,1.705,30000,0,51150,,0,6254970755335398417,,B,,,,678,
QAN,20130411,00:00:00.000,ENTER,1.705,10000,0,17050,,0,6255373176587543133,,B,,,,203,
QAN,20130411,00:00:00.000,ENTER,1.700,1000,0,1700,,0,6254970755332144186,,B,,,,144,
QAN,20130411,00:00:00.000,ENTER,1.700,30000,0,51000,,0,6254970755332735641,,B,,,,144,
QAN,20130411,00:00:00.000,ENTER,1.700,1000,0,1700,,0,6254970755332818312,,B,,,,266,
QAN,20130411,00:00:00.000,ENTER,1.700,5294,0,8999.8,,0,6254970755333670304,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.700,5000,0,8500,,0,6254970755334657416,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.700,5000,0,8500,,0,6254970755334880435,,B,,,,638,
QAN,20130411,00:00:00.000,ENTER,1.700,1000,0,1700,,0,6254970755334987240,,B,,,,144,
QAN,20130411,00:00:00.000,ENTER,1.700,47058,0,79998.6,,0,6255373176587533827,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.700,576,0,979.2,,0,6255373176587545068,,B,,,,638,
QAN,20130411,00:00:00.000,ENTER,1.700,15000,0,25500,,0,6255373176587756871,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.700,903,0,1535.1,,0,6255769550530250773,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.700,3823,0,6499.1,,0,6255769550531594729,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.695,13000,0,22035,,0,6255373176587533729,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.690,11101,0,18760.69,,0,6249412724053601896,,B,,,,122,
QAN,20130411,00:00:00.000,ENTER,1.690,5917,0,9999.73,,0,6253378112742411499,,B,,,,638,
QAN,20130411,00:00:00.000,ENTER,1.690,4000,0,6760,,0,6253798950814470563,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.690,7800,0,13182,,0,6255373176587951403,,B,,,,144,
QAN,20130411,00:00:00.000,ENTER,1.690,5000,0,8450,,0,6255373176588268373,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.690,1000,0,1690,,0,6255373176588275284,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.685,1000,0,1685,,0,6255769550529602395,,B,,,,122,
QAN,20130411,00:00:00.000,ENTER,1.680,1788,0,3003.84,,0,6247836299259792894,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.680,2000,0,3360,,0,6254970755334804511,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.680,2800,0,4704,,0,6255373176587546503,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.680,4000,0,6720,,0,6255769550531423792,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.675,2000,0,3350,,0,6254970755333477279,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.670,3300,0,5511,,0,6244675478205093177,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.670,5000,0,8350,,0,6254970755331773494,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.670,1600,0,2672,,0,6254970755331851101,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.670,10000,0,16700,,0,6254970755332376663,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.670,9800,0,16366,,0,6255769550530931680,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.660,3000,0,4980,,0,6247049598687369355,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.660,6000,0,9960,,0,6253798950815428670,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.650,1000,0,1650,,0,6247049598687419639,,B,,,,122,
QAN,20130411,00:00:00.000,ENTER,1.650,1000,0,1650,,0,6248231848565135542,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.650,15151,0,24999.15,,0,6249412724053367621,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.650,500,0,825,,0,6253378112739235934,,B,,,,638,
QAN,20130411,00:00:00.000,ENTER,1.650,2000,0,3300,,0,6253798950815951373,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.650,1135,0,1872.75,,0,6252579317541351826,,B,,,,144,
QAN,20130411,00:00:00.000,ENTER,1.650,2000,0,3300,,0,6254970755334821528,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.650,3000,0,4950,,0,6255769550529515467,,B,,,,144,
QAN,20130411,00:00:00.000,ENTER,1.630,6200,0,10106,,0,6245081197996053352,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.615,2000,0,3230,,0,6243783224519150165,,B,,,,144,
QAN,20130411,00:00:00.000,ENTER,1.615,5000,0,8075,,0,6253378112739320063,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.610,1000,0,1610,,0,6249412724053374577,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.600,5000,0,8000,,0,6244675478205093208,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.600,2000,0,3200,,0,6246552069675801103,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.600,8000,0,12800,,0,6252981738797474807,,B,,,,638,
QAN,20130411,00:00:00.000,ENTER,1.600,10000,0,16000,,0,6254970755334675997,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.585,160,0,253.6,,0,6242695807520838686,,B,,,,203,
QAN,20130411,00:00:00.000,ENTER,1.550,5000,0,7750,,0,6245467401456245144,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.550,1200,0,1860,,0,6246552069675801351,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.550,2000,0,3100,,0,6247441299704765213,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.550,1500,0,2325,,0,6254970755331767823,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.530,500,0,765,,0,6239134489357422311,,B,,,,244,
QAN,20130411,00:00:00.000,ENTER,1.515,5300,0,8029.5,,0,6253378112738932205,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.500,4300,0,6450,,0,6247441299707530691,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.500,2200,0,3300,,0,6247836299258714434,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.500,2400,0,3600,,0,6236363170299106211,,B,,,,144,
QAN,20130411,00:00:00.000,ENTER,1.500,300,0,450,,0,6252579317541359041,,B,,,,638,
QAN,20130411,00:00:00.000,ENTER,1.500,2000,0,3000,,0,6253798950814471457,,B,,,,638,
QAN,20130411,00:00:00.000,ENTER,1.490,20134,0,29999.66,,0,6230821906574932269,,B,,,,238,
QAN,20130411,00:00:00.000,ENTER,1.490,4026,0,5998.74,,0,6244675478208209032,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.450,689,0,999.05,,0,6228841686133989194,,B,,,,122,
QAN,20130411,00:00:00.000,ENTER,1.450,1800,0,2610,,0,6233194927543661954,,B,,,,144,
QAN,20130411,00:00:00.000,ENTER,1.410,10000,0,14100,,0,6221705031033421888,,B,,,,678,
QAN,20130411,00:00:00.000,ENTER,1.300,2000,0,2600,,0,6254970755331767627,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.290,2000,0,2580,,0,6253798950817033952,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.200,1000,0,1200,,0,6199945421044356337,,B,,,,179,
QAN,20130411,00:00:00.000,ENTER,1.200,20830,0,24996,,0,6222508774033360695,,B,,,,210,
QAN,20130411,00:00:00.000,ENTER,1.150,5000,0,5750,,0,6219341355913709312,,B,,,,140,
QAN,20130411,00:00:00.000,ENTER,1.090,9000,0,9810,,0,6161173892267469862,,B,,,,154,
QAN,20130411,00:00:00.000,ENTER,1.000,1000,0,1000,,0,6153715355143513484,,B,,,,406,
QAN,20130411,00:00:00.000,ENTER,1.000,40000,0,40000,,0,6156028727607173340,,B,,,,298,
QAN,20130411,00:00:00.000,ENTER,0.990,20000,0,19800,,0,6154048507165699280,,B,,,,150,
QAN,20130411,00:00:00.000,ENTER,0.980,2000,0,1960,,0,6249814870431227042,,B,,,,238,
QAN,20130411,00:00:00.000,ENTER,1.795,4134,0,7420.53,,0,,6255769550529885141,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.795,5730,0,10285.35,,0,,6255769550530055557,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.795,2800,0,5026,SHL ,0,,6255769550531936547,A,,,,,236
QAN,20130411,00:00:00.000,ENTER,1.795,10000,0,17950,,0,,6255769550532640355,A,,,,,203
QAN,20130411,00:00:00.000,ENTER,1.800,15000,0,27000,,0,,6253798950816702462,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.800,9000,0,16200,,0,,6253798950817852635,A,,,,,289
QAN,20130411,00:00:00.000,ENTER,1.800,10422,0,18759.6,,0,,6253798950818051097,A,,,,,122
QAN,20130411,00:00:00.000,ENTER,1.800,3064,0,5515.2,,0,,6254970755331768164,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.800,317,0,570.6,,0,,6254970755331770899,A,,,,,638
QAN,20130411,00:00:00.000,ENTER,1.800,400,0,720,,0,,6255373176587533597,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.800,2490,0,4482,,0,,6255373176587533698,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.800,3500,0,6300,,0,,6255373176587658942,A,,,,,122
QAN,20130411,00:00:00.000,ENTER,1.800,1800,0,3240,,0,,6255373176590144459,A,,,,,244
QAN,20130411,00:00:00.000,ENTER,1.800,4248,0,7646.4,,0,,6255373176590371668,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.800,2000,0,3600,,0,,6255769550529346868,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.800,4641,0,8353.8,,0,,6255769550529346988,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.800,5555,0,9999,,0,,6255769550529357427,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.800,3500,0,6300,,0,,6255769550529358613,A,,,,,638
QAN,20130411,00:00:00.000,ENTER,1.800,15000,0,27000,,0,,6255769550530370821,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.800,1089,0,1960.2,,0,,6255769550531121630,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.800,1300,0,2340,,0,,6255769550531585290,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.800,2800,0,5040,,0,,6255769550531723142,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.800,2800,0,5040,SHL ,0,,6255769550532142650,A,,,,,236
QAN,20130411,00:00:00.000,ENTER,1.805,2800,0,5054,SHL ,0,,6255769550532184503,A,,,,,236
QAN,20130411,00:00:00.000,ENTER,1.810,8877,0,16067.37,,0,,6255769550531840300,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.810,3900,0,7059,,0,,6255769550532224680,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.820,3000,0,5460,,0,,6255373176587539837,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.820,425,0,773.5,,0,,6255373176590571048,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.820,24000,0,43680,,0,,6255769550529347610,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.825,515,0,939.875,,0,,6249412724056339872,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.830,521,0,953.43,,0,,6254970755331767000,A,,,,,122
QAN,20130411,00:00:00.000,ENTER,1.835,10690,0,19616.15,,0,,6253798950818354980,A,,,,,122
QAN,20130411,00:00:00.000,ENTER,1.840,3000,0,5520,,0,,6255373176587539834,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.840,2000,0,3680,,0,,6255373176589457937,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.840,15000,0,27600,,0,,6255373176589135765,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.845,16000,0,29520,,0,,6253378112739156283,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.850,1036,0,1916.6,,0,,6253378112738933211,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.850,50000,0,92500,,0,,6253378112738942500,A,,,,,338
QAN,20130411,00:00:00.000,ENTER,1.850,5673,0,10495.05,,0,,6253378112742264591,A,,,,,122
QAN,20130411,00:00:00.000,ENTER,1.850,500,0,925,,0,,6254970755331768321,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.850,3500,0,6475,,0,,6254970755332531928,A,,,,,638
QAN,20130411,00:00:00.000,ENTER,1.850,10000,0,18500,,0,,6255769550529350600,A,,,,,638
QAN,20130411,00:00:00.000,ENTER,1.850,850,0,1572.5,,0,,6255769550529468992,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.850,10000,0,18500,,0,,6255769550532501126,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.855,20000,0,37100,,0,,6253378112740407563,A,,,,,122
QAN,20130411,00:00:00.000,ENTER,1.855,30000,0,55650,,0,,6253378112741311029,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.860,5000,0,9300,,0,,6253378112740888568,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.860,100000,0,186000,,0,,6253798950815609275,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.860,8000,0,14880,,0,,6253798950817912955,A,,,,,255
QAN,20130411,00:00:00.000,ENTER,1.860,3800,0,7068,,0,,6255373176587533124,A,,,,,122
QAN,20130411,00:00:00.000,ENTER,1.860,5000,0,9300,,0,,6255769550530662290,A,,,,,122
QAN,20130411,00:00:00.000,ENTER,1.865,1500,0,2797.5,,0,,6253798950815014493,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.870,17575,0,32865.25,,0,,6253798950817736974,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.870,600,0,1122,,0,,6254970755331768389,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.870,450,0,841.5,,0,,6245081197998467684,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.880,1000,0,1880,,0,,6252981738798377486,A,,,,,266
QAN,20130411,00:00:00.000,ENTER,1.880,17000,0,31960,,0,,6252981738798633510,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.880,4892,0,9196.96,,0,,6253378112738932000,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.880,101329,0,190498.52,,0,,6253378112738932768,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.880,5000,0,9400,,0,,6253378112738935688,A,,,,,638
QAN,20130411,00:00:00.000,ENTER,1.880,12000,0,22560,,0,,6255769550529347013,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.880,6000,0,11280,,0,,6255769550529347310,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.890,596,0,1126.44,,0,,6252981738797828448,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.890,3000,0,5670,,0,,6254970755331779621,A,,,,,638
QAN,20130411,00:00:00.000,ENTER,1.890,3000,0,5670,,0,,6254970755331779795,A,,,,,638
QAN,20130411,00:00:00.000,ENTER,1.890,500,0,945,,0,,6255769550529834044,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.890,10078,0,19047.42,,0,,6255769550530245668,A,,,,,233
QAN,20130411,00:00:00.000,ENTER,1.895,5000,0,9475,,0,,6252981738797159644,A,,,,,266
QAN,20130411,00:00:00.000,ENTER,1.895,20000,0,37900,,0,,6252981738800675892,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.895,25000,0,47375,,0,,6253378112740977837,A,,,,,677
QAN,20130411,00:00:00.000,ENTER,1.895,5820,0,11028.9,,0,,6253798950814637708,A,,,,,238
QAN,20130411,00:00:00.000,ENTER,1.895,5000,0,9475,,0,,6254970755331775885,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.895,5835,0,11057.325,,0,,6255373176589213091,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.895,11100,0,21034.5,,0,,6254970755331778710,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.900,1600,0,3040,,0,,6245081197995742206,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.900,40000,0,76000,,0,,6246552069675847226,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.900,55000,0,104500,,0,,6250210694617227223,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.900,4000,0,7600,,0,,6244278554507464243,A,,,,,266
QAN,20130411,00:00:00.000,ENTER,1.900,4252,0,8078.8,,0,,6252579317541352286,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.900,600,0,1140,,0,,6252579317543537312,A,,,,,122
QAN,20130411,00:00:00.000,ENTER,1.900,3000,0,5700,,0,,6252981738797269059,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.900,5000,0,9500,,0,,6252981738797501177,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.900,7500,0,14250,,0,,6252981738797614021,A,,,,,266
QAN,20130411,00:00:00.000,ENTER,1.900,1000,0,1900,,0,,6252981738797850265,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.900,5711,0,10850.9,,0,,6252981738797938809,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.900,1426,0,2709.4,,0,,6252981738798362190,A,,,,,638
QAN,20130411,00:00:00.000,ENTER,1.900,3227,0,6131.3,,0,,6253378112738931917,A,,,,,122
QAN,20130411,00:00:00.000,ENTER,1.900,300,0,570,,0,,6253378112738933113,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.900,5000,0,9500,,0,,6253378112738944294,A,,,,,638
QAN,20130411,00:00:00.000,ENTER,1.900,250000,0,475000,,0,,6253378112741112742,A,,,,,233
QAN,20130411,00:00:00.000,ENTER,1.900,300,0,570,,0,,6253798950814465330,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.900,288,0,547.2,,0,,6254970755331775868,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.900,1000,0,1900,,0,,6255373176591156206,A,,,,,238
QAN,20130411,00:00:00.000,ENTER,1.900,2000,0,3800,,0,,6255769550529346477,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.910,2115,0,4039.65,,0,,6255769550529356738,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.920,7000,0,13440,,0,,6244278554507920742,A,,,,,678
QAN,20130411,00:00:00.000,ENTER,1.920,1000,0,1920,,0,,6244278554508270603,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.920,2000,0,3840,,0,,6250607068561382063,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.920,9500,0,18240,,0,,6255769550529347243,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.940,5500,0,10670,,0,,6252579317543032897,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.940,10000,0,19400,,0,,6253378112738932766,A,,,,,255
QAN,20130411,00:00:00.000,ENTER,1.950,9700,0,18915,,0,,6237159766475318478,A,,,,,154
QAN,20130411,00:00:00.000,ENTER,1.950,4000,0,7800,,0,,6252579317541363492,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.950,3500,0,6825,,0,,6252579317542498645,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.950,40000,0,78000,,0,,6252579317544306114,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.950,1500,0,2925,,0,,6252981738800853080,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.950,1500,0,2925,,0,,6253798950814464590,A,,,,,122
QAN,20130411,00:00:00.000,ENTER,1.950,20000,0,39000,,0,,6255769550530662199,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.950,2000,0,3900,,0,,6255769550530861653,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,1.960,2000,0,3920,,0,,6252981738797933038,A,,,,,244
QAN,20130411,00:00:00.000,ENTER,1.960,11300,0,22148,,0,,6255769550530192681,A,,,,,638
QAN,20130411,00:00:00.000,ENTER,1.975,10000,0,19750,,0,,6250210694617414605,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.980,3000,0,5940,,0,,6250607068561841217,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.980,5000,0,9900,,0,,6254970755333586718,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.980,12000,0,23760,,0,,6255769550530779289,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.990,3000,0,5970,,0,,6246552069675800714,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.990,2500,0,4975,,0,,6252579317541353030,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.990,4800,0,9552,,0,,6252981738797300079,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,1.990,5200,0,10348,,0,,6254970755331767830,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,2.000,1500,0,3000,,0,,6205487509403969369,A,,,,,122
QAN,20130411,00:00:00.000,ENTER,2.000,2000,0,4000,,0,,6209050476832839652,A,,,,,255
QAN,20130411,00:00:00.000,ENTER,2.000,499,0,998,,0,,6213392723128802608,A,,,,,255
QAN,20130411,00:00:00.000,ENTER,2.000,125800,0,251600,,0,,6236759819118870409,A,,,,,122
QAN,20130411,00:00:00.000,ENTER,2.000,600,0,1200,,0,,6241033620815984896,A,,,,,122
QAN,20130411,00:00:00.000,ENTER,2.000,1038,0,2076,,0,,6241508334964955764,A,,,,,122
QAN,20130411,00:00:00.000,ENTER,2.000,1666,0,3332,,0,,6243783224519150113,A,,,,,122
QAN,20130411,00:00:00.000,ENTER,2.000,1212,0,2424,,0,,6244278554509644681,A,,,,,255
QAN,20130411,00:00:00.000,ENTER,2.000,22600,0,45200,,0,,6245081197995741836,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,2.000,4000,0,8000,,0,,6245467401454998534,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,2.000,2304,0,4608,,0,,6246552069676381562,A,,,,,677
QAN,20130411,00:00:00.000,ENTER,2.000,275,0,550,,0,,6250210694617227339,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,2.000,5000,0,10000,,0,,6252579317541351749,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,2.000,1000,0,2000,,0,,6252579317541352533,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,2.000,1038,0,2076,,0,,6252579317541353069,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,2.000,5074,0,10148,,0,,6252579317541353492,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,2.000,1400,0,2800,,0,,6252579317541353619,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,2.000,265,0,530,,0,,6252579317541360410,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,2.000,10000,0,20000,,0,,6252579317541360879,A,,,,,638
QAN,20130411,00:00:00.000,ENTER,2.000,2907,0,5814,,0,,6252579317544324949,A,,,,,638
QAN,20130411,00:00:00.000,ENTER,2.000,3000,0,6000,,0,,6250607068559986183,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,2.000,3000,0,6000,,0,,6252981738798072771,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,2.000,1000,0,2000,,0,,6253378112738933617,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,2.000,2500,0,5000,,0,,6253378112738935065,A,,,,,638
QAN,20130411,00:00:00.000,ENTER,2.000,999,0,1998,,0,,6253378112742821393,A,,,,,638
QAN,20130411,00:00:00.000,ENTER,2.000,600,0,1200,,0,,6253378112743031917,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,2.000,1600,0,3200,,0,,6253798950817550212,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,2.000,1000,0,2000,,0,,6253798950818038142,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,2.000,18213,0,36426,,0,,6254970755331766991,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,2.000,1500,0,3000,,0,,6254970755331775932,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,2.000,163,0,326,,0,,6254970755332725045,A,,,,,140
QAN,20130411,00:00:00.000,ENTER,2.000,568,0,1136,,0,,6255373176590458573,A,,,,,144
QAN,20130411,00:00:00.000,ENTER,2.000,1,0,2,,0,,6255769550529355274,A,,,,,638
