#Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
CBA,20130304,00:00:00.000,ENTER,49.150,500,0,24575,,0,6235966792062345870,,B,,,,150,
CBA,20130304,00:00:00.000,ENTER,49.150,500,0,24575,,0,6235966792062345872,,B,,,,150,
CBA,20130304,00:00:00.000,ENTER,48.280,517,0,24960.76,,0,6235966792062926130,,B,,,,255,
CBA,20130304,00:00:00.000,ENTER,48.100,1000,0,48100,,0,6235966792062345868,,B,,,,150,
CBA,20130304,00:00:00.000,ENTER,48.000,200,0,9600,,0,6130711368569276974,,B,,,,106,
CBA,20130304,00:00:00.000,ENTER,48.000,210,0,10080,,0,6134662188727455322,,B,,,,106,
CBA,20130304,00:00:00.000,ENTER,48.000,500,0,24000,,0,6235558873249117139,,B,,,,179,
CBA,20130304,00:00:00.000,ENTER,46.000,200,0,9200,,0,6235558873249054515,,B,,,,179,
CBA,20130304,00:00:00.000,ENTER,45.800,873,0,39983.4,,0,6235558873248451150,,B,,,,266,
CBA,20130304,00:00:00.000,ENTER,45.630,282,0,12867.66,,0,6236363166006944597,,B,,,,406,
CBA,20130304,00:00:00.000,ENTER,44.500,220,0,9790,,0,6236759814823876845,,B,,,,233,
CBA,20130304,00:00:00.000,ENTER,44.000,397,0,17468,,0,6235966792064750889,,B,,,,638,
CBA,20130304,00:00:00.000,ENTER,44.000,380,0,16720,,0,6239134485063795308,,B,,,,638,
CBA,20130304,00:00:00.000,ENTER,44.000,306,0,13464,,0,6239134485064067539,,B,,,,638,
CBA,20130304,00:00:00.000,ENTER,44.000,897,0,39468,,0,6239528659981185870,,B,,,,638,
CBA,20130304,00:00:00.000,ENTER,43.050,465,0,20018.25,,0,6235966792062345867,,B,,,,150,
CBA,20130304,00:00:00.000,ENTER,43.000,300,0,12900,,0,6235558873249050426,,B,,,,179,
CBA,20130304,00:00:00.000,ENTER,67.900,409,0,27771.1,,0,,6238329642550435411,A,,,,,122
CBA,20130304,00:00:00.000,ENTER,67.900,200,0,13580,,0,,6239528659982899884,A,,,,,638
CBA,20130304,00:00:00.000,ENTER,67.930,25,0,1698.25,,0,,6239925033922312570,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,67.940,300,0,20382,,0,,6239925033924584462,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,67.940,487,0,33086.78,,0,,6239925033924625152,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,67.940,4700,0,319318,,0,,6239925033925200323,A,,,,,144
CBA,20130304,00:00:00.000,ENTER,67.950,150,0,10192.5,,0,,6235558873249557423,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,67.950,298,0,20249.1,,0,,6236363166004151894,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,67.950,100,0,6795,,0,,6236759814823859146,A,,,,,140
